result,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poison,f,y,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p
poison,x,y,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d
poison,k,s,e,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l
poison,k,s,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l
poison,f,y,n,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
poison,x,s,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,x,y,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l
poison,f,y,e,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p
poison,f,y,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
poison,f,s,e,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p
poison,x,s,n,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p
edible,x,f,w,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,n,g
poison,f,y,n,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p
poison,x,s,n,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d
poison,x,s,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
poison,f,s,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
poison,f,s,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l
poison,x,y,e,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l
poison,x,s,e,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d
poison,f,s,n,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l
poison,k,s,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p
poison,f,y,n,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p
poison,x,s,n,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l
poison,f,y,e,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l
poison,x,s,e,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d
poison,f,s,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l
poison,f,y,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p
poison,k,y,n,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l
poison,f,y,n,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d
poison,f,s,n,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d
poison,x,s,e,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
poison,f,s,n,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,f,s,n,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d
poison,f,s,e,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l
poison,f,y,n,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l
poison,f,s,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d
poison,f,y,n,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l
poison,f,s,e,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l
poison,f,s,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l
poison,x,y,e,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p
poison,f,s,n,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p
poison,x,y,e,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d
poison,f,y,e,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l
poison,x,s,n,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p
poison,f,y,n,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p
poison,f,y,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d
poison,x,y,e,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l
poison,f,y,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d
poison,f,y,n,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l
poison,x,y,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l
poison,f,y,n,f,y,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l
poison,f,s,n,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l
poison,x,s,n,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p
poison,f,y,e,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,x,y,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l
poison,x,s,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,f,s,e,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l
poison,f,y,e,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d
poison,x,y,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l
poison,x,y,e,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l
poison,x,s,n,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l
poison,x,s,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,k,s,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p
edible,x,s,c,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,v,p
poison,x,s,e,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p
poison,f,s,n,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d
poison,x,s,n,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l
poison,f,y,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p
poison,f,y,e,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l
poison,f,s,e,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l
poison,x,y,e,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l
poison,x,s,e,f,f,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l
poison,x,s,n,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,d
poison,x,y,e,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d
poison,f,s,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p
poison,f,s,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l
poison,f,y,e,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p
poison,x,y,e,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l
poison,k,s,e,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p
poison,f,y,n,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d
poison,f,s,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d
poison,x,s,e,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,f,s,n,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l
poison,f,s,e,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,f,y,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
edible,b,f,w,f,n,f,w,b,g,e,s,s,w,w,p,w,t,p,w,n,g
poison,x,y,e,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l
poison,x,y,e,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p
poison,f,y,e,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l
poison,f,y,e,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l
edible,k,f,w,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,s,g
poison,x,s,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p
poison,f,s,n,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p
poison,x,s,n,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d
poison,f,s,e,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d
poison,x,s,n,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p
poison,x,s,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,x,s,e,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,k,s,n,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d
poison,x,y,e,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d
poison,x,s,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d
poison,x,y,e,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d
poison,x,s,e,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d
poison,x,s,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d
poison,x,s,e,f,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l
poison,x,s,e,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d
poison,f,y,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d
poison,x,s,n,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
poison,f,s,n,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
poison,x,s,e,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d
poison,f,s,e,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p
poison,x,s,n,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l
poison,f,y,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
poison,x,s,n,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l
poison,k,s,n,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p
poison,f,s,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,f,s,e,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l
poison,f,y,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p
poison,k,s,n,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p
poison,f,y,n,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l
poison,f,s,e,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p
poison,x,y,e,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d
poison,f,s,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
poison,f,y,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,f,s,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d
poison,f,s,n,f,f,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,d
poison,x,y,e,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p
poison,x,y,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l
poison,f,s,e,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,k,y,e,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d
poison,f,y,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p
poison,k,y,n,f,s,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d
poison,x,s,e,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l
poison,x,y,e,f,s,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p
poison,x,s,n,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l
poison,f,y,n,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,x,s,e,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p
edible,b,s,g,f,n,f,w,b,w,e,s,k,w,w,p,w,t,p,w,n,g
poison,x,y,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p
poison,x,s,e,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,d
poison,f,y,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,x,s,e,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p
poison,f,y,e,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d
poison,f,y,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l
poison,x,s,n,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d
poison,f,y,n,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p
edible,k,s,w,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,s,g
poison,f,y,e,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p
poison,x,s,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p
poison,f,y,n,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l
poison,f,y,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l
poison,x,s,e,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l
poison,f,y,e,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d
poison,f,y,e,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p
poison,f,s,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p
poison,x,y,e,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p
poison,f,y,e,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d
edible,b,f,g,f,n,f,w,b,p,e,k,s,w,w,p,w,t,p,w,n,g
poison,k,y,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l
poison,x,y,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
poison,k,s,e,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l
poison,x,s,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p
edible,k,s,w,f,n,f,w,b,g,e,s,k,w,w,p,w,t,p,w,s,g
poison,f,s,e,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d
poison,x,s,n,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p
poison,k,s,e,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p
poison,k,y,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l
poison,k,y,e,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p
poison,x,s,e,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d
poison,f,s,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p
poison,f,y,e,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p
poison,x,y,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d
poison,f,y,n,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
poison,x,y,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
poison,f,y,n,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l
poison,x,y,e,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l
poison,k,y,n,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l
poison,f,s,e,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l
poison,x,s,n,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p
poison,f,y,n,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d
poison,f,s,e,f,s,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d
poison,x,s,e,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d
poison,f,s,n,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d
poison,f,y,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l
poison,x,y,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d
poison,x,s,e,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d
poison,f,y,e,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,f,s,e,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l
poison,f,y,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d
poison,x,s,n,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
poison,f,s,n,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d
poison,x,s,n,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l
poison,f,y,n,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,k,y,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d
poison,x,s,e,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p
poison,f,y,n,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d
poison,x,y,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p
poison,f,y,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d
poison,x,y,e,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d
poison,f,y,e,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l
poison,f,y,e,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d
poison,f,s,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l
poison,k,y,e,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l
poison,x,s,e,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p
edible,k,s,g,f,n,f,w,b,g,e,k,s,w,w,p,w,t,p,w,s,g
poison,x,s,n,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l
poison,f,s,e,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d
poison,f,s,n,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d
poison,f,s,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l
poison,f,y,n,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p
poison,x,s,e,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p
poison,x,s,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p
poison,x,s,e,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d
poison,x,s,e,f,f,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p
poison,f,s,e,f,s,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
poison,x,s,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p
poison,x,s,n,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l
poison,f,s,n,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l
poison,k,y,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d
poison,x,y,e,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p
poison,x,s,n,f,f,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l
poison,x,s,e,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p
edible,b,s,w,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g
poison,f,s,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p
poison,x,s,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
poison,x,y,e,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d
poison,f,y,n,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p
poison,f,s,e,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l
poison,f,y,n,f,s,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d
poison,f,y,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,d
poison,f,s,n,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
poison,x,y,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,l
poison,f,s,n,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,d
poison,x,s,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l
poison,f,s,e,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p
poison,x,s,n,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d
poison,f,s,e,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l
poison,x,y,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p
poison,f,y,n,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p
poison,x,y,e,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l
poison,f,s,n,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p
poison,f,s,n,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p
poison,x,s,n,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p
poison,f,s,e,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d
poison,k,y,n,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p
poison,x,y,e,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,l
poison,x,y,e,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d
poison,k,s,n,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d
poison,x,s,e,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p
poison,x,s,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p
poison,f,y,n,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l
poison,f,s,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,d
poison,f,s,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p
poison,f,s,n,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l
poison,f,y,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p
poison,f,y,e,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,l
poison,k,s,e,f,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d
poison,x,s,n,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d
poison,f,y,n,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d
poison,f,s,e,f,f,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,p
poison,k,s,n,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d
poison,f,y,n,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p
poison,x,y,e,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
poison,x,y,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,x,s,e,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p
poison,f,y,n,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,l
poison,f,y,n,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p
poison,f,y,e,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p
poison,k,y,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l
poison,x,s,n,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d
poison,x,s,e,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,x,s,n,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
poison,f,y,e,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p
poison,k,y,e,f,f,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d
edible,x,f,g,f,n,f,w,b,w,e,s,k,w,w,p,w,t,p,w,s,g
poison,f,y,e,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,l
poison,x,s,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l
poison,x,s,e,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l
poison,x,y,e,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d
poison,f,y,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p
poison,f,y,n,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,x,s,n,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p
poison,x,s,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l
poison,f,y,e,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d
poison,f,s,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l
poison,f,y,n,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l
poison,f,y,n,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,d
poison,x,y,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l
poison,x,s,e,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p
poison,f,s,n,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
poison,f,s,n,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d
poison,x,s,e,f,f,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d
poison,f,s,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l
poison,f,s,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p
poison,f,y,n,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p
poison,x,s,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l
poison,f,s,n,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l
poison,f,s,n,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p
poison,x,s,n,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p
poison,f,y,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,x,s,n,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p
poison,x,s,n,f,y,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p
poison,f,s,n,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
poison,f,y,n,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d
poison,x,y,e,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d
poison,f,s,e,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l
poison,f,y,n,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d
poison,f,s,e,f,y,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,l
